ID,cc_cons,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,loan_enq,emi_active,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,total_spend_credit_cc,total_spend_debit_cc,total_count_credit_trans,total_count_debit_trans,total_investment,total_sum_debited_amount,total_sum_credited_amount,total_count_debited_counts,total_count_credited_counts,total_max_credited_amount
7507,,303000,1,1,1.0,1,Y,4154.17,saving,M,47.0,MEDIUM,2.7,7,7,448,1,44968.21,24294.64,68.0,26.0,1254543.3399999999,418618.0,377546.83,102.0,68.0,64476.0
6039,,369000,1,1,1.0,1,Y,6859.77,current,M,37.0,LOW,15.3,9,9,966,1,45492.92,20740.19,31.0,24.0,216380.4,306533.43,174048.68,97.0,10.0,314811.125
6158,,25000,1,1,1.0,1,Y,19139.28,current,F,33.0,MEDIUM,6.5,10,10,743,0,59640.409999999996,18811.32,108.0,12.0,1026674.1699999999,173887.37,141092.79,60.0,27.0,79350.0
12371,,67000,1,1,1.0,1,Y,1402.97,current,M,44.0,MEDIUM,16.8,3,3,370,0,80957.51999999999,21446.8,64.0,40.0,85944.69,108104.43,130628.0,123.0,12.0,157323.0
661,,400000,1,1,1.0,1,Y,880.0,saving,M,35.0,MEDIUM,12.0,7,7,628,1,32457.895000000004,10265.65,30.0,73.0,229741.8,157083.98,215213.13,75.0,55.0,89036.0
15126,,50900,1,1,1.0,1,Y,118315.93,current,M,50.0,LOW,3.0,10,10,753,1,9981.84,45607.75,78.0,97.0,283299.1,128650.54,251654.87999999998,136.0,38.0,122647.0
14443,,284000,1,1,1.0,1,Y,170.54,current,M,33.0,LOW,3.9000000000000004,6,6,866,1,24907.34,52786.44875000001,63.0,10.0,82551.0,75628.62999999999,171828.0,283.5,52.0,67360.0
2311,,581000,1,1,1.0,1,Y,7057.94,current,M,35.0,MEDIUM,7.5,4,4,448,1,109024.28999999998,22983.2,55.0,69.0,17135.5,405853.92000000004,96627.0,96.0,122.5,180230.0
12850,,306000,1,1,1.0,1,Y,9060.09,current,M,42.0,HIGH,2.2,5,5,911,1,44511.380000000005,18421.53,46.0,108.0,334926.67000000004,274162.41000000003,111884.0,262.0,24.0,124504.0
14700,,579000,1,1,1.0,1,Y,5491.65,current,M,66.0,MEDIUM,4.6000000000000005,9,9,700,1,68292.97,10287.08,67.0,39.0,1254543.3399999999,244088.34,103533.0,180.0,85.0,237626.53999999998
4116,,125000,1,1,1.0,1,Y,23366.64,current,M,67.0,MEDIUM,32.9,4,4,519,1,83473.38,5279.16,252.5,52.0,261299.5,200940.36000000002,155556.0,114.0,33.0,191505.0
12524,,510000,1,1,1.0,1,Y,2907.87,saving,M,27.0,MEDIUM,5.6000000000000005,9,9,743,1,27628.175,7861.08,17.0,67.0,645995.2,128110.36,203599.74,112.0,56.0,65918.01000000001
1844,,167000,1,1,1.0,1,Y,11757.78,current,M,30.0,MEDIUM,6.0,7,7,867,1,40917.7,16878.0,108.0,51.0,201977.40000000002,132636.73,316312.88,71.0,18.0,55808.0
12975,,138000,1,1,1.0,1,Y,4213.42,current,M,67.0,MEDIUM,37.349999999999994,3,3,507,1,29797.28,34534.91,57.0,66.0,84871.0,70759.18999999999,310184.0,88.0,31.0,89808.0
9838,,17000,1,1,1.0,1,Y,5302.1,current,M,35.0,LOW,15.0,9,9,446,1,81778.82,11382.11,82.0,92.0,144452.25,233079.99,175824.0,133.0,11.0,219351.0
7846,,300000,1,1,1.0,1,Y,9083.66,current,F,63.0,LOW,4.3,3,3,710,1,25847.47,19279.0,83.0,79.0,269162.45,383539.37,152337.0,78.0,47.0,75575.0
2137,,400000,1,1,1.0,1,Y,26653.79,current,M,56.0,LOW,18.0,1,1,867,1,39568.79,4695.0,123.0,46.0,370333.2,102603.35,382099.86,106.0,39.0,107838.0
6688,,383000,1,1,1.0,1,Y,2896.24,current,M,44.0,MEDIUM,14.4,10,10,748,1,15740.0,8248.0,100.0,36.0,472880.2,138091.77000000002,220676.0,84.0,42.0,150954.0
14620,,256000,1,1,1.0,1,Y,38017.34,current,M,29.0,MEDIUM,1.8,5,5,485,1,23597.83,10307.0,122.0,37.0,247292.15,57200.44,323452.0,283.5,9.0,196465.0
1858,,252000,1,1,1.0,1,Y,1144.92,saving,M,53.0,LOW,3.3000000000000003,4,4,539,0,48370.869999999995,37368.49,72.0,10.0,1254543.3399999999,90337.89,322565.0,201.0,6.0,75069.0
17384,,120500,1,1,1.0,1,Y,12198.87,current,M,42.0,LOW,22.0,2,2,536,0,5348.65,10129.0,82.0,5.0,126800.0,184780.78,210933.87,53.0,8.0,166000.2
7080,,170000,1,1,1.0,1,Y,4297.86,saving,M,46.0,MEDIUM,10.4,3,3,737,1,70264.37,45127.0,8.0,48.0,267286.75,408088.06999999995,315025.0,283.5,44.0,137617.0
12052,,329000,1,1,1.0,1,Y,4580.12,current,F,42.0,LOW,8.8,7,7,743,0,26169.52,26234.09,142.0,53.0,364178.25,293330.49,157234.0,46.0,28.0,93877.0
2297,,494000,1,1,1.0,1,Y,618.33,current,M,33.0,MEDIUM,7.800000000000001,5,5,488,0,109024.28999999998,15514.380000000001,115.0,20.0,74043.85,34459.23,160426.0,34.0,60.0,50756.0
6302,,579000,1,1,1.0,1,Y,2634.87,current,M,44.0,MEDIUM,12.0,2,2,698,1,61056.915,4499.43,60.0,12.0,120449.0,109366.8,137108.53999999998,232.0,32.0,314811.125
3245,,340000,1,1,1.0,1,Y,3919.44,current,M,28.0,MEDIUM,3.2,10,10,299,0,62185.159999999996,41303.04,84.0,87.0,1254543.3399999999,177443.77000000002,196605.0,97.0,46.0,102549.0
13135,,595000,1,1,1.0,1,Y,1348.2,current,M,31.0,MEDIUM,3.3000000000000003,8,8,446,0,36019.465000000004,13812.33,141.0,72.0,601088.52007,93609.54000000001,120442.38,124.0,12.0,65675.0
17044,,567000,1,1,1.0,1,Y,6353.09,current,M,62.0,MEDIUM,37.349999999999994,1,1,369,0,21669.0,16119.16,29.0,64.0,1254543.3399999999,73297.86,95667.35999999999,172.0,85.0,138416.97
19997,,520000,1,1,1.0,1,Y,9983.52,current,M,31.0,MEDIUM,6.6000000000000005,8,8,805,1,66493.58499999999,17613.789999999997,40.0,36.0,318926.4,93002.04000000001,183983.0,112.0,13.0,285977.0
1724,,524000,1,1,1.0,1,Y,927.65,current,M,32.0,MEDIUM,8.4,2,2,488,1,18380.82,5221.4,252.5,6.0,318809.15,98265.59,89821.0,228.0,24.0,147591.0
16565,,52000,1,1,1.0,1,Y,3234.36,current,F,66.0,MEDIUM,36.800000000000004,2,2,623,1,67943.88,41720.020000000004,143.0,74.0,351311.2,143012.78,249289.93,185.0,122.5,111595.33
11409,,75000,1,1,1.0,1,Y,9564.18,current,M,27.0,MEDIUM,3.5,1,1,523,1,36485.96,12458.2,88.0,51.0,153401.0,59190.61,272643.0,89.0,15.0,217305.0
9426,,359000,1,1,1.0,1,Y,1841.3,current,M,55.0,MEDIUM,10.5,9,9,488,1,109024.28999999998,7953.02,59.0,37.0,410809.75,447164.94625000004,246164.0,102.0,7.0,106199.0
2931,,193730,1,1,1.0,1,Y,3694.02,saving,M,58.0,MEDIUM,11.4,5,5,867,1,47272.295,1528.51,59.0,10.0,86451.0,150116.36,302333.08999999997,142.0,80.0,59637.0
6329,,395000,1,1,1.0,1,Y,2265.42,current,M,69.0,MEDIUM,4.9,3,3,355,1,51034.95,15478.0,16.0,47.0,122594.17,156335.77,168328.08000000002,59.0,85.0,65800.0
18001,,650000,1,1,1.0,1,Y,2794.72,saving,M,33.0,MEDIUM,10.4,1,1,863,1,13066.5,52786.44875000001,45.0,79.0,911505.1491,230923.13,46238.0,113.0,51.0,82524.36
7540,,127500,1,1,1.0,1,Y,1237.82,current,M,55.0,LOW,10.5,6,6,300,1,65896.6,29592.15,116.0,17.0,1254543.3399999999,99376.92000000001,173225.13,129.0,16.0,85918.76000000001
17914,,114000,1,1,1.0,1,Y,4749.57,current,M,46.0,MEDIUM,10.4,10,10,683,0,39849.77999999999,7322.0599999999995,110.0,50.0,437099.0,447164.94625000004,144784.0,113.0,82.0,125636.0
15125,,193730,1,1,1.0,1,Y,1813.65,current,M,32.0,MEDIUM,10.8,3,3,748,1,47697.06,36016.11,82.0,56.0,1254066.3,447164.94625000004,299014.86,74.0,122.5,63576.0
12231,,550000,1,1,1.0,1,Y,946.63,current,F,55.0,HIGH,28.0,10,10,583,1,38562.76,13684.0,92.0,103.0,243969.0,123645.17,190629.58,104.0,37.0,73761.0
18930,,595000,1,1,1.0,1,Y,8966.1,saving,M,32.0,LOW,1.2000000000000002,10,10,523,0,58035.6,29791.73,61.0,18.0,52510.99,170394.89,69859.0,113.0,10.0,314811.125
16341,,267000,1,1,1.0,1,Y,10915.45,saving,M,33.0,MEDIUM,13.0,2,2,233,1,33051.32,4560.04,159.0,35.0,306481.5,137898.83000000002,120177.59,270.0,52.0,159665.0
3638,,520000,1,1,1.0,1,Y,9925.36,current,M,33.0,MEDIUM,2.6,1,1,505,1,30214.63,15095.28,47.0,34.0,213216.4,240787.26,144247.5,82.0,61.0,157902.0
9361,,170000,1,1,1.0,1,Y,7277.74,current,M,44.0,MEDIUM,19.200000000000003,10,10,454,1,17368.260000000002,31181.35,143.0,41.0,61606.46006,72309.76,76756.91,88.0,83.0,205876.0
1600,,576000,1,1,1.0,1,Y,15199.51,saving,M,30.0,MEDIUM,4.0,1,1,536,1,60840.58,26586.69,111.0,80.0,217031.0,288225.66,142801.76,130.0,7.0,224262.0
13613,,177000,1,1,1.0,1,Y,1343.75,current,M,67.0,MEDIUM,18.8,6,6,270,1,9734.039999999999,34031.76,22.0,75.0,236869.9,213997.72,118343.0,46.0,28.0,67792.0
10406,,528000,1,1,1.0,1,Y,788.51,current,M,34.0,MEDIUM,5.6000000000000005,3,3,766,1,37162.21000000001,11645.0,252.5,59.0,345824.5,112027.47,91630.5,35.0,15.0,128947.0
5575,,306000,1,1,1.0,1,Y,8125.5,current,M,47.0,HIGH,5.4,8,8,858,1,35280.65,14375.0,76.0,92.0,135600.43,59680.810000000005,510021.06500000006,119.0,14.0,53284.95
18036,,39000,1,1,1.0,1,Y,2010.71,current,M,38.0,MEDIUM,10.8,8,8,300,0,24910.799999999996,16630.05,12.0,54.0,1032767.5,273524.07,173650.31,85.0,53.0,176542.0
8206,,173000,1,1,1.0,1,Y,257.17,saving,M,32.0,MEDIUM,10.8,5,5,631,1,24825.565000000002,18989.65,10.0,31.0,80762.88,50584.7,510021.06500000006,44.0,83.0,99807.93
13053,,27000,1,1,1.0,1,Y,1841.3,current,F,40.0,MEDIUM,6.0,3,3,315,1,16149.77,5427.2699999999995,99.0,41.0,95484.47,147011.55,127338.44,68.0,28.0,130147.0
13260,,287000,1,1,1.0,1,Y,1263.46,current,F,34.0,LOW,12.600000000000001,2,2,363,1,65494.979999999996,5361.09,78.0,48.0,133164.93,258879.28999999998,235825.35,151.0,106.0,61595.81
19512,,524000,1,1,1.0,1,Y,11547.27,saving,M,37.0,MEDIUM,17.0,7,7,536,0,31389.01,19747.54,34.0,163.0,809871.2799999999,86111.76000000001,42306.0,115.0,6.0,113169.51
256,,98000,1,1,1.0,1,Y,366.78,current,M,63.0,MEDIUM,37.349999999999994,5,5,259,1,19028.9,10527.0,87.0,49.0,89039.92,161213.21000000002,117087.0,155.0,10.0,128799.0
18672,,393000,1,1,1.0,1,Y,11504.07,saving,M,49.0,MEDIUM,17.400000000000002,2,2,911,0,6436.0,3402.09,49.0,14.0,395157.43,165475.11,362667.0,156.0,10.0,109997.0
14985,,13000,1,1,1.0,1,Y,6725.92,current,M,33.0,MEDIUM,10.4,6,6,355,1,13506.25,23320.45,89.0,52.0,191023.3,79212.85,76205.2,99.0,7.0,94733.0
10632,,306000,1,1,1.0,1,Y,1162.5,current,M,60.0,MEDIUM,8.0,10,10,331,1,56806.6,22317.7,80.0,58.0,152364.0,51259.34,107223.62,174.0,9.0,314811.125
17584,,27000,1,1,1.0,1,Y,169.0,current,M,53.0,MEDIUM,6.6000000000000005,4,4,858,1,85341.4,24717.28,98.0,21.0,922454.27,133829.38,182882.41000000003,67.0,75.0,78676.0
17399,,120500,1,1,1.0,1,Y,4057.23,current,M,42.0,MEDIUM,2.2,10,10,249,0,7475.67,9379.84,179.0,117.0,14277.439999999999,91711.68,187469.7,147.0,47.0,64206.0
5103,,255000,1,1,1.0,1,Y,922.51,saving,F,33.0,MEDIUM,6.5,3,3,653,1,27612.3,25418.03,52.0,86.0,109949.61,96297.85,364838.25,77.0,59.0,111107.0
13906,,784000,1,1,1.0,1,Y,934.28,current,M,60.0,MEDIUM,16.0,8,8,656,1,80004.28,12430.599999999999,18.0,126.0,156104.99006999997,168108.41,228990.0,36.0,58.0,40954.0
17677,,127500,1,1,1.0,1,Y,5380.2,saving,F,32.0,MEDIUM,6.0,3,3,713,0,89556.29,18263.0,37.0,57.0,17519.76006,447164.94625000004,193274.12,28.0,122.5,314811.125
17305,,447000,1,1,1.0,1,Y,167.9,saving,M,30.0,HIGH,8.0,8,8,355,0,25421.870000000003,11926.0,187.0,31.0,476838.75,92084.75,123714.0,154.0,87.0,66757.0
6489,,102000,1,1,1.0,1,Y,13356.99,current,M,53.0,HIGH,16.5,4,4,887,0,32765.81,16904.42,153.0,158.0,914007.0,127662.28,108917.0,215.0,18.0,59954.27
12689,,141000,1,1,1.0,1,Y,2161.22,current,M,62.0,MEDIUM,37.349999999999994,4,4,805,0,18795.78,29993.39,92.0,97.0,83106.2,106221.09,510021.06500000006,129.0,82.0,260642.0
376,,520000,1,1,1.0,1,Y,343.11,current,F,33.0,LOW,3.9000000000000004,7,7,653,1,20848.89,17517.54,36.0,12.0,100097.4,261520.83000000002,155072.0,114.0,98.0,116267.0
16396,,199999,1,1,1.0,1,Y,5541.99,current,M,33.0,LOW,11.700000000000001,1,1,506,0,53839.81,52786.44875000001,38.0,66.0,425087.2,85230.19,57635.0,65.0,9.0,183307.0
1560,,525000,1,1,1.0,1,Y,4303.03,current,M,32.0,MEDIUM,12.0,10,10,914,1,92829.48,18375.79,23.0,119.0,799148.9299999999,244097.19,135389.56,109.0,55.0,261521.97999999998
13475,,256000,1,1,1.0,1,Y,7536.44,current,M,40.0,MEDIUM,8.0,6,6,966,0,12213.925,8918.61,110.0,37.0,139678.53,160178.21,452027.0,168.0,114.0,66925.0
6072,,18000,1,1,1.0,1,Y,272.87,saving,M,29.0,LOW,2.7,1,1,468,1,68118.25,14377.0,79.0,35.0,217123.5,174659.71,49438.81,30.0,65.0,177066.0
11799,,555000,1,1,1.0,1,Y,20893.21,current,M,36.0,LOW,3.2,6,6,974,0,21992.02,12743.470000000001,183.0,134.0,249668.25,121401.84,182472.62,51.0,18.0,230596.0
886,,31000,1,1,1.0,1,Y,157.42,current,M,55.0,MEDIUM,31.5,1,1,506,1,92259.95000000001,6817.11,161.0,70.0,370634.65,174624.87,510021.06500000006,139.0,6.0,148371.0
1629,,199999,1,1,1.0,1,Y,6980.6,current,M,30.0,MEDIUM,5.0,7,7,485,1,109024.28999999998,30302.43,109.0,46.0,477738.66,305641.16000000003,109938.0,61.0,49.0,87940.0
704,,232000,1,1,1.0,1,Y,720.23,current,M,35.0,LOW,12.0,3,3,454,1,46438.2,27984.32,40.0,15.0,264201.6,344222.6,175621.75,26.0,22.0,78703.0
196,,403000,1,1,1.0,1,Y,5825.93,current,M,32.0,MEDIUM,3.6,1,1,331,1,18098.75,4852.2,178.0,7.0,709959.11,74870.9,164698.7,163.0,37.0,98105.0
10931,,378000,1,1,1.0,1,Y,19050.0,current,F,27.0,MEDIUM,4.2,4,4,523,1,16418.0,13767.92,73.0,77.0,1135250.0,62400.700000000004,55783.0,107.0,18.0,83558.38
19098,,378000,1,1,1.0,1,Y,5794.47,current,M,56.0,MEDIUM,14.4,8,8,486,1,10723.119999999999,13758.8,109.0,139.0,69893.40006,137415.45,239781.9,54.0,41.0,118074.0
11004,,290000,1,1,1.0,1,Y,5933.22,current,M,53.0,HIGH,9.9,7,7,626,0,41121.315,48354.78,12.0,58.0,1254543.3399999999,90787.12,440113.0,115.0,115.0,237265.0
16558,,150000,1,1,1.0,1,Y,54.38,current,M,56.0,MEDIUM,21.6,5,5,656,0,13984.59,14472.920000000002,104.0,49.0,88736.8,90059.96,202587.27,71.0,122.5,143301.0
637,,47000,1,1,1.0,1,Y,104.86,current,M,39.0,MEDIUM,5.7,3,3,314,0,16447.075,5934.77,44.0,11.0,43284.119999999995,304377.35,143448.91,130.0,3.0,122165.63
10317,,304000,1,1,1.0,1,Y,1144.92,saving,M,29.0,LOW,3.6,5,5,486,1,17756.53,34270.48,62.0,31.0,286226.7,117906.76999999999,199932.0,140.0,99.0,74387.0
15869,,160000,1,1,1.0,1,Y,4943.44,current,M,35.0,MEDIUM,12.0,6,6,743,0,33926.5,7600.5,79.0,64.0,28070.45,153115.61000000002,82213.0,97.0,34.0,88594.0
3759,,581000,1,1,1.0,1,Y,1210.4,saving,F,49.0,LOW,17.400000000000002,2,2,516,1,22344.55,11040.63,58.0,22.0,477261.30000000005,239190.96,58222.700000000004,57.0,31.0,219729.0
13988,,139000,1,1,1.0,1,Y,16292.5,current,M,66.0,MEDIUM,18.400000000000002,1,1,737,1,55345.34,47693.35,126.0,87.0,696071.7,299590.42000000004,276806.18,125.0,31.0,137625.16
8393,,87000,1,1,1.0,1,Y,5073.5,current,M,33.0,HIGH,6.5,3,3,887,1,109024.28999999998,7299.31,50.0,69.0,256623.8,123154.95,221789.7,30.0,111.0,88889.0
11051,,147000,1,1,1.0,1,Y,2641.38,current,M,66.0,LOW,37.349999999999994,1,1,802,1,4968.0,10116.41,90.0,102.0,224414.2,127423.56,436467.03,96.0,17.0,118672.0
10827,,414000,1,1,1.0,1,Y,5324.51,current,M,66.0,LOW,27.6,2,2,395,1,15791.43,6548.15,42.0,26.0,392558.6,90006.34999999999,176848.85,55.0,46.0,42653.84
7888,,87000,1,1,1.0,1,Y,9678.01,current,M,34.0,MEDIUM,7.0,4,4,330,1,50590.2,17154.05,40.0,81.0,376596.5,123620.68,125928.0,203.0,9.0,133288.56
19681,,104000,1,1,1.0,1,Y,3259.17,current,M,30.0,MEDIUM,1.0,1,1,748,1,18198.1,10802.0,52.0,70.0,154595.99000000002,167041.76,242682.25,95.0,63.0,138589.0
686,,595000,1,1,1.0,1,Y,10900.95,current,M,83.0,MEDIUM,37.349999999999994,4,4,700,1,48598.68,10927.62,76.0,54.0,327830.0,92942.66,26739.0,113.0,50.0,74909.0
10989,,212500,1,1,1.0,1,Y,6039.72,current,M,30.0,MEDIUM,8.0,6,6,385,0,109024.28999999998,25565.0,65.0,47.0,151260.6,165291.82,131195.0,132.0,122.5,77558.0
13850,,371000,1,1,1.0,1,Y,9432.9,current,M,40.0,LOW,2.0,6,6,867,1,20681.21,11881.66,85.0,16.0,232055.95,136185.94,510021.06500000006,283.5,14.0,154067.0
5012,,35000,1,1,1.0,1,Y,3209.01,current,M,39.0,LOW,1.9000000000000001,9,9,394,0,11613.43,41729.5,152.0,61.0,314439.8,235986.07,228418.28999999998,105.0,122.5,84174.0
3052,,170000,1,1,1.0,1,Y,989.03,current,M,47.0,LOW,27.0,2,2,683,0,27938.524999999998,9748.66,166.0,114.0,234267.55,275599.28,176796.28,260.0,78.0,121752.0
1331,,16000,1,1,1.0,1,Y,3510.97,current,M,27.0,MEDIUM,7.0,2,2,823,1,46307.32000000001,52786.44875000001,18.0,83.0,205719.56006,125329.54000000001,93956.5,40.0,42.0,132664.26
7267,,155000,1,1,1.0,1,Y,2295.55,current,M,32.0,MEDIUM,2.4000000000000004,2,2,269,1,50500.845,32080.410000000003,123.0,36.0,56128.0,125273.41,88633.70999999999,103.0,21.0,146494.0
13450,,371000,1,1,1.0,1,Y,2908.06,current,M,44.0,LOW,24.0,9,9,945,1,28774.78,20780.1,154.0,38.0,165002.75999999998,203941.51,37409.0,100.0,25.0,69921.0
8976,,520000,1,1,1.0,1,Y,40311.45,saving,M,36.0,MEDIUM,6.4,10,10,958,0,17416.614999999998,12950.0,38.0,17.0,166454.33,227181.26,351861.77,141.0,16.0,67053.0
2292,,378000,1,1,1.0,1,Y,34054.9,current,M,37.0,LOW,13.600000000000001,2,2,974,1,81059.07,6677.570000000001,99.0,6.0,520837.05,116002.69,244842.77,132.0,23.0,69155.0
10216,,371000,1,1,1.0,1,Y,4249.56,current,M,51.0,LOW,24.8,7,7,123,1,45288.92,30998.86,6.0,84.0,101924.8,120699.15,94767.48999999999,83.0,10.0,80792.97
16553,,138000,1,1,1.0,1,Y,1628.76,current,M,39.0,LOW,15.200000000000001,2,2,887,1,25745.77,37056.44,99.0,147.0,619446.35,226695.93,145797.85,98.0,61.0,45070.09
12182,,188000,1,1,1.0,1,Y,2160.98,current,M,37.0,LOW,13.600000000000001,1,1,372,1,27018.5,20676.5,179.0,81.0,97167.78,143832.0,361950.98,16.0,12.0,81394.0
16615,,263000,1,1,1.0,1,Y,7658.29,current,F,46.0,LOW,10.4,5,5,314,0,103597.28,3503.25,149.0,57.0,188221.36,163950.71,328355.24,220.0,13.0,68773.0
10598,,313000,1,1,1.0,1,Y,981.64,saving,M,34.0,MEDIUM,11.200000000000001,3,3,863,1,62269.55,18849.570000000003,67.0,67.0,420126.0,73713.19,97801.0,169.0,58.0,32895.89
1347,,249000,1,1,1.0,1,Y,7864.1,current,M,35.0,MEDIUM,12.0,7,7,249,1,16162.175,29200.59,13.0,28.0,363627.0,230044.15,105652.0,145.0,75.0,164436.0
3681,,17000,1,1,1.0,1,Y,3033.5,current,M,42.0,LOW,2.2,5,5,485,1,11888.71,7333.52,49.0,23.0,49135.55,209077.1,54125.0,113.0,11.0,100941.0
16244,,525000,1,1,1.0,1,Y,2506.89,current,M,33.0,LOW,7.800000000000001,2,2,446,1,85130.965,9350.7,43.0,55.0,432240.15,406419.97,132137.68,197.0,46.0,69441.83
14061,,371000,1,1,1.0,1,Y,5594.85,current,M,37.0,MEDIUM,15.3,5,5,594,1,44779.450000000004,10684.32,181.0,23.0,360167.8,107280.78,299441.05,193.0,101.0,62383.0
13542,,479000,1,1,1.0,1,Y,2471.66,current,M,30.0,MEDIUM,9.0,6,6,922,1,29007.36,18345.0,66.0,107.0,134933.65,52850.04,108445.0,226.0,42.0,145405.0
961,,272000,1,1,1.0,1,Y,10241.82,current,M,27.0,LOW,6.300000000000001,6,6,486,1,14060.58,14397.1,72.0,37.0,413888.8,187832.52999999997,137292.0,76.0,9.0,94181.0
17328,,188000,1,1,1.0,1,Y,5072.08,current,M,33.0,MEDIUM,6.5,4,4,911,0,51138.619999999995,17375.43,8.0,82.0,124542.37023,116966.23000000001,86558.0,54.0,28.0,251645.52
14012,,381000,1,1,1.0,1,Y,1830.8,current,M,33.0,MEDIUM,1.3,9,9,801,1,17968.71,9235.0,68.0,54.0,47029.0,428653.5,382832.85,56.0,30.0,112779.58
11288,,39000,1,1,1.0,1,Y,5469.79,current,M,83.0,MEDIUM,37.349999999999994,1,1,887,0,109024.28999999998,10345.0,107.0,117.0,907346.5,124033.43,203351.0,53.0,15.0,93014.0
210,,150000,1,1,1.0,1,Y,1717.97,saving,M,34.0,MEDIUM,4.2,5,5,766,1,22169.62,52786.44875000001,175.0,84.0,50134.2,209161.72,189742.0,107.0,8.0,242371.0
4031,,112000,1,1,1.0,1,Y,1521.65,current,M,58.0,MEDIUM,37.349999999999994,6,6,485,1,16662.27,8493.380000000001,159.0,101.0,252756.71,447164.94625000004,509244.0,224.0,17.0,314811.125
4244,,302000,1,1,1.0,1,Y,13803.48,current,M,50.0,HIGH,3.0,4,4,863,0,38963.8,11810.240000000002,63.0,174.0,377672.93,214924.14,302939.0,147.0,18.0,314811.125
17805,,472000,1,1,1.0,1,Y,2882.85,current,M,47.0,MEDIUM,13.5,3,3,538,1,22867.5,45862.91,149.0,112.0,108918.34,192151.51,56801.36,62.0,24.0,234992.0
6409,,17000,1,1,1.0,1,Y,3422.63,current,M,53.0,MEDIUM,9.9,2,2,812,0,33154.0,27426.0,128.0,58.0,518489.4,294067.22,153758.25,70.0,23.0,190179.0
387,,263000,1,1,1.0,1,Y,3741.27,current,M,47.0,MEDIUM,27.0,9,9,685,1,31970.760000000002,18576.28,252.5,93.0,643202.9,254600.89,195186.29,111.0,9.0,164506.0
14348,,267000,1,1,1.0,1,Y,5516.11,current,M,33.0,MEDIUM,5.2,10,10,254,0,67953.05500000001,10204.67,93.0,16.0,398393.5,101043.70000000001,140825.55000000002,283.5,12.0,185295.0
10689,,74100,1,1,1.0,1,Y,417.75,current,M,83.0,MEDIUM,37.349999999999994,10,10,505,1,64565.86,3746.31,29.0,104.0,427847.32007,101234.54000000001,510021.06500000006,215.0,111.0,147087.0
1061,,315000,1,1,1.0,1,Y,12533.31,current,M,44.0,LOW,9.600000000000001,2,2,503,1,70761.565,5830.0,71.0,34.0,1254543.3399999999,198002.72999999998,306184.45,196.0,25.0,148661.0
9577,,127500,1,1,1.0,1,Y,1562.35,current,M,66.0,LOW,36.800000000000004,7,7,488,1,97392.235,16561.989999999998,70.0,67.0,412891.2,447164.94625000004,209602.11,125.0,5.0,87561.0
9905,,79000,1,1,1.0,1,Y,468.49,current,M,83.0,MEDIUM,37.349999999999994,7,7,867,1,49761.42,48792.4,14.0,12.0,398343.6,193240.22,95890.59,212.0,15.0,56335.0
14647,,330000,1,1,1.0,1,Y,6125.91,current,M,27.0,MEDIUM,0.7000000000000001,1,1,656,0,21355.73,9108.5,87.0,43.0,1254543.3399999999,153853.47,395725.0,133.0,122.5,76791.22
6707,,236000,1,1,1.0,1,Y,57243.38,current,M,83.0,LOW,20.0,8,8,233,1,109024.28999999998,23832.0,35.0,51.0,85834.0,101626.86,203290.78999999998,158.0,9.0,105602.0
11664,,371000,1,1,1.0,1,Y,4810.1,current,M,64.0,HIGH,30.8,9,9,355,1,17329.02,8142.3,59.0,42.0,656305.76,272817.46,194507.66999999998,57.0,7.0,139643.0
586,,167000,1,1,1.0,1,Y,19498.61,current,M,37.0,LOW,17.0,5,5,812,1,21302.64,24208.2,162.0,9.0,935546.35,253784.26,125456.73999999999,115.0,31.0,314811.125
8377,,338000,1,1,1.0,1,Y,4104.74,current,M,83.0,MEDIUM,20.200000000000003,1,1,270,1,53245.15,2589.6,28.0,10.0,110516.0,191853.91999999998,290646.04,239.0,7.0,314811.125
8398,,125000,1,1,1.0,1,Y,816.16,current,M,60.0,MEDIUM,16.0,8,8,626,1,54543.00000000001,30073.629999999997,60.0,49.0,123701.5,51390.57,179958.0,134.0,19.0,314811.125
19245,,287000,1,1,1.0,1,Y,4110.18,saving,M,62.0,MEDIUM,25.200000000000003,9,9,771,1,15924.27,42497.0,108.0,64.0,250307.21005999998,282839.09,123209.88,41.0,53.0,99345.0
14308,,49999,1,1,1.0,1,Y,1135.51,current,M,29.0,MEDIUM,2.7,6,6,945,1,41275.78,18132.059999999998,138.0,5.0,92291.0,107215.04,190807.0,138.0,28.0,234143.0
3573,,87000,1,1,1.0,1,Y,3889.05,current,M,67.0,MEDIUM,32.9,8,8,464,0,105818.75,26060.9,113.0,3.0,182481.58,68431.44,83306.73999999999,183.0,65.0,84315.5
3657,,233000,1,1,1.0,1,Y,1356.02,current,M,33.0,MEDIUM,6.5,1,1,511,1,42885.37,15571.4,23.0,102.0,644268.15,217151.87,116069.12,19.0,4.0,76199.0
18428,,98000,1,1,1.0,1,Y,1839.45,current,M,27.0,LOW,2.1,5,5,385,1,7023.219999999999,6081.73,61.0,172.0,1156360.47,99520.34,312150.0,225.0,49.0,314811.125
